CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,AverageUsageHours,Churn
CUST-04332,Male,42,16,85.32,1355.29,One year,Fiber optic,Electronic check,0,166.6695434484423,No
CUST-04333,Male,55,26,59.66,1556.74,Month-to-month,DSL,Electronic check,1,176.25754785997762,Yes
CUST-04334,Male,31,24,106.24,2576.92,Month-to-month,Fiber optic,Electronic check,2,109.6409925308314,Yes
CUST-04335,Female,25,18,25.11,468.07,Month-to-month,No,Mailed check,2,169.091211831659,Yes
CUST-04336,Male,44,8,62.45,492.36,Month-to-month,DSL,Credit card,3,62.91597372865954,Yes
CUST-04337,Female,71,61,57.42,3499.19,Month-to-month,DSL,Bank transfer,0,182.9413181033579,No
CUST-04338,Female,19,36,59.77,2133.87,Month-to-month,DSL,Bank transfer,2,168.42428438231798,No
CUST-04339,Female,34,31,53.82,1684.18,Month-to-month,DSL,Credit card,2,239.4549642779028,No
CUST-04340,Male,54,5,63.96,327.33,Month-to-month,DSL,Bank transfer,2,265.3859094918316,Yes
CUST-04341,Female,31,37,46.1,1693.3,One year,DSL,Credit card,0,134.7773587294418,No
CUST-04342,Female,42,68,49.92,3399.41,Two year,DSL,Mailed check,1,180.64069576426328,No
CUST-04343,Female,73,10,22.26,199.25,Month-to-month,No,Credit card,2,170.74466126611821,Yes
CUST-04344,Male,47,16,20.79,338.09,One year,No,Bank transfer,4,133.51213345311652,No
CUST-04345,Male,46,24,92.14,2230.66,Month-to-month,Fiber optic,Electronic check,0,43.47312195702763,Yes
CUST-04346,Female,37,33,64.3,2132.7,Month-to-month,DSL,Electronic check,1,81.86324169464345,No
CUST-04347,Male,38,37,53.95,2000.39,Month-to-month,DSL,Electronic check,2,117.982670048777,No
CUST-04348,Female,78,20,98.52,1986.29,Month-to-month,Fiber optic,Electronic check,0,166.16518276445018,No
CUST-04349,Female,70,9,77.33,689.4,Two year,Fiber optic,Credit card,4,232.9094409007505,No
CUST-04350,Male,39,11,24.49,237.02,Month-to-month,No,Bank transfer,0,143.8622513476008,No
CUST-04351,Female,52,13,57.37,766.69,One year,DSL,Credit card,1,212.4194743763373,No
CUST-04352,Male,54,8,98.98,805.18,Month-to-month,Fiber optic,Mailed check,0,236.92965230109192,Yes
CUST-04353,Male,33,27,98.85,2674.1,Month-to-month,Fiber optic,Bank transfer,0,115.63463729110168,Yes
CUST-04354,Female,67,40,23.18,928.81,Month-to-month,No,Electronic check,2,65.79183859286435,Yes
CUST-04355,Male,75,6,83.14,511.31,One year,Fiber optic,Bank transfer,3,152.24477121275783,Yes
CUST-04356,Male,66,2,88.79,190.03,Month-to-month,Fiber optic,Bank transfer,2,69.69766129960982,Yes
CUST-04357,Female,60,22,97.16,2135.08,Month-to-month,Fiber optic,Credit card,1,259.04262044604604,No
CUST-04358,Female,34,61,27.97,1725.9,Month-to-month,No,Mailed check,2,219.96378781708813,No
CUST-04359,Male,33,35,48.72,1716.9,Two year,DSL,Bank transfer,1,234.54096829274323,No
CUST-04360,Male,75,26,60.29,1558.81,Month-to-month,DSL,Electronic check,0,46.206501887191735,Yes
CUST-04361,Female,72,6,78.79,507.44,One year,Fiber optic,Bank transfer,0,128.1893083539855,No
CUST-04362,Male,19,55,65.57,3594.75,Month-to-month,DSL,Credit card,0,153.1976601579829,No
CUST-04363,Male,21,41,112.81,4596.01,Month-to-month,Fiber optic,Mailed check,1,174.1048189029683,Yes
CUST-04364,Male,38,13,18.66,222.8,Two year,No,Electronic check,0,128.33908448067962,No
CUST-04365,Male,56,5,82.97,432.8,One year,Fiber optic,Electronic check,1,10.0,No
CUST-04366,Male,51,54,111.51,6040.13,Month-to-month,Fiber optic,Mailed check,2,177.7453510988805,No
CUST-04367,Male,47,14,103.1,1429.06,Month-to-month,Fiber optic,Bank transfer,2,256.01293545086816,Yes
CUST-04368,Male,23,54,28.44,1526.95,Month-to-month,No,Electronic check,0,270.59768169908773,No
CUST-04369,Female,34,3,24.62,65.21,One year,No,Credit card,1,134.062771090908,Yes
CUST-04370,Female,56,64,84.62,5428.53,Month-to-month,Fiber optic,Electronic check,1,154.71191864101235,No
CUST-04371,Female,42,8,90.18,703.82,Two year,Fiber optic,Electronic check,4,,No
CUST-04372,Female,22,7,60.65,439.35,Month-to-month,DSL,Bank transfer,3,154.76826108078754,Yes
CUST-04373,Female,22,63,100.18,6314.21,Month-to-month,Fiber optic,Bank transfer,2,124.26868783336202,No
CUST-04374,Male,37,66,48.13,3168.46,Two year,DSL,Credit card,1,118.90124521000612,No
CUST-04375,Male,33,71,47.69,3379.41,Two year,DSL,Electronic check,2,60.2105690002095,Yes
CUST-04376,Male,68,37,87.84,3246.65,Month-to-month,Fiber optic,Electronic check,2,242.45728721708062,No
CUST-04377,Male,58,6,88.86,530.04,Two year,Fiber optic,Electronic check,1,135.39527739483577,No
CUST-04378,Female,54,16,45.79,722.39,Two year,DSL,Electronic check,0,121.2966232603843,No
CUST-04379,Male,57,3,21.94,97.31,One year,No,Credit card,2,163.4626371082055,No
CUST-04380,Male,26,62,83.7,,Two year,Fiber optic,Electronic check,1,115.27215628552776,No
CUST-04381,Female,22,11,114.0,1267.68,Month-to-month,Fiber optic,Credit card,0,24.167442130182224,Yes
CUST-04382,Male,59,2,89.4,181.12,One year,Fiber optic,Bank transfer,0,228.33058990382864,No
CUST-04383,Male,74,18,81.28,1467.44,Two year,Fiber optic,Bank transfer,3,152.06840337254002,Yes
CUST-04384,Female,19,2,67.01,129.38,Month-to-month,DSL,Credit card,1,197.24186493369197,Yes
CUST-04385,Male,26,6,104.53,644.2,Month-to-month,Fiber optic,Electronic check,1,161.6166985209439,Yes
CUST-04386,Male,60,3,62.35,188.38,Month-to-month,DSL,Electronic check,1,206.92458906588087,Yes
CUST-04387,Male,53,34,61.48,2080.39,Two year,Fiber optic,Bank transfer,2,192.1204106053218,No
CUST-04388,Male,39,35,52.66,1803.07,One year,DSL,Electronic check,0,16.924365196553197,No
CUST-04389,Male,39,51,101.35,5155.8,Month-to-month,Fiber optic,Credit card,2,176.89835038758142,No
CUST-04390,Female,39,8,60.79,483.81,Month-to-month,DSL,Credit card,5,96.41405749865866,Yes
CUST-04391,Female,51,1,107.33,108.19,Month-to-month,Fiber optic,Credit card,2,96.14576834724758,Yes
CUST-04392,Female,72,66,53.88,3538.58,Month-to-month,DSL,Credit card,4,48.60816652032868,No
CUST-04393,Female,46,8,22.95,151.38,Month-to-month,No,Bank transfer,2,258.5045666769482,No
CUST-04394,Female,55,3,26.94,114.05,Month-to-month,No,Bank transfer,2,141.8202210025958,No
CUST-04395,Female,76,5,86.97,434.91,Two year,Fiber optic,Electronic check,2,125.0272813300814,Yes
CUST-04396,Male,63,57,91.73,5223.78,Month-to-month,Fiber optic,Bank transfer,2,104.06745934025062,Yes
CUST-04397,Female,50,49,81.72,4007.19,Two year,Fiber optic,Electronic check,3,290.8335026628647,No
CUST-04398,Female,35,5,58.78,277.87,Month-to-month,DSL,Credit card,1,210.79772794038684,Yes
CUST-04399,Male,24,3,45.42,152.65,Two year,DSL,Credit card,3,10.0,Yes
CUST-04400,Male,18,30,54.0,1612.81,Month-to-month,DSL,Electronic check,0,231.84592408938994,No
CUST-04401,Female,80,11,83.54,908.07,One year,Fiber optic,Electronic check,1,94.87249782156087,Yes
CUST-04402,Male,50,47,55.89,2617.92,Month-to-month,DSL,Mailed check,1,189.44871250970056,No
CUST-04403,Female,18,5,67.76,328.69,Month-to-month,DSL,Bank transfer,1,123.39840745375459,Yes
CUST-04404,Male,41,2,103.96,191.02,Month-to-month,Fiber optic,Bank transfer,0,45.8906227911267,Yes
CUST-04405,Female,21,19,61.42,1173.6,Month-to-month,DSL,Bank transfer,1,119.08737475028425,No
CUST-04406,Male,21,26,48.96,1281.7,One year,DSL,Credit card,0,164.47030269139574,Yes
CUST-04407,Male,78,47,27.65,1279.82,Month-to-month,No,Electronic check,1,165.44330227035272,No
CUST-04408,Female,35,62,89.24,5528.8,Two year,Fiber optic,Bank transfer,1,128.9832369702129,No
CUST-04409,Female,44,12,61.23,736.76,Month-to-month,DSL,Bank transfer,2,153.19874274531242,Yes
CUST-04410,Female,60,65,48.53,3146.82,Two year,DSL,Electronic check,1,157.93737809175195,No
CUST-04411,Female,76,50,101.08,5065.99,Month-to-month,Fiber optic,Mailed check,0,204.75420389568683,Yes
CUST-04412,Female,49,33,63.7,2125.46,Month-to-month,DSL,Credit card,2,228.64041645398228,No
CUST-04413,Male,50,56,22.08,1243.57,Month-to-month,No,Credit card,4,150.11214637937522,No
CUST-04414,Female,45,8,73.19,585.54,Two year,Fiber optic,Bank transfer,2,70.58402148950951,No
CUST-04415,Female,59,25,23.4,573.51,Month-to-month,No,Credit card,2,188.4129616125237,Yes
CUST-04416,Male,58,63,24.06,1493.79,Month-to-month,No,Electronic check,4,190.97749450832765,Yes
CUST-04417,Male,72,6,102.44,602.66,Month-to-month,Fiber optic,Credit card,0,203.49955832797306,Yes
CUST-04418,Female,53,44,108.14,4769.25,Month-to-month,Fiber optic,Electronic check,1,92.44815820426291,No
CUST-04419,Male,77,35,24.18,831.54,One year,No,Mailed check,2,198.39346429669158,Yes
CUST-04420,Male,23,63,87.43,5526.58,Month-to-month,Fiber optic,Electronic check,0,168.98209198752642,No
CUST-04421,Female,79,5,62.51,306.73,One year,DSL,Credit card,1,184.78362418880636,No
CUST-04422,Male,33,35,105.92,3690.13,One year,Fiber optic,Electronic check,0,104.08570225212759,No
CUST-04423,Male,51,45,54.57,2458.95,Two year,DSL,Electronic check,0,37.46411712659338,Yes
CUST-04424,Female,40,68,94.48,6411.53,Month-to-month,Fiber optic,Mailed check,3,68.23029033642294,Yes
CUST-04425,Female,67,8,96.06,781.4,Month-to-month,Fiber optic,Electronic check,1,202.99368296837415,Yes
CUST-04426,Male,59,49,18.0,869.76,Two year,No,Electronic check,2,252.69445437774064,No
CUST-04427,Male,41,10,102.29,992.43,Month-to-month,Fiber optic,Bank transfer,2,196.81796626989646,Yes
CUST-04428,Female,73,45,25.54,1141.41,Month-to-month,No,Electronic check,3,76.4736621992594,No
CUST-04429,Male,66,16,46.54,720.88,Two year,DSL,Electronic check,2,147.3721451020775,No
CUST-04430,Male,30,23,55.43,1286.56,Month-to-month,DSL,Electronic check,6,167.51918556929624,No
CUST-04431,Male,73,32,25.44,829.67,Month-to-month,No,Electronic check,3,152.66719655985426,Yes
CUST-04432,Female,35,3,98.65,287.23,Month-to-month,Fiber optic,Mailed check,0,159.52830608381112,No
CUST-04433,Male,71,69,103.12,7138.67,Month-to-month,Fiber optic,Bank transfer,0,86.14654946605953,No
CUST-04434,Male,30,19,67.81,1275.75,Month-to-month,DSL,Mailed check,4,60.54679855439615,No
CUST-04435,Female,66,6,105.35,627.39,Month-to-month,Fiber optic,Electronic check,0,91.09220771833131,Yes
CUST-04436,Male,54,32,25.49,799.42,Month-to-month,No,Bank transfer,2,75.3254340565923,No
CUST-04437,Male,60,58,48.79,2804.62,Two year,DSL,Mailed check,1,156.84914216539318,No
CUST-04438,Female,56,38,82.53,3141.76,One year,Fiber optic,Electronic check,4,163.8847699780883,Yes
CUST-04439,Female,78,2,89.63,201.71,One year,Fiber optic,Electronic check,1,67.42440878616245,Yes
CUST-04440,Female,59,2,61.56,116.35,Month-to-month,DSL,Electronic check,0,144.9523188915216,No
CUST-04441,Female,34,21,85.9,1803.94,Two year,Fiber optic,Electronic check,1,260.7278460514105,No
CUST-04442,Male,32,1,50.68,50.68,Two year,DSL,Electronic check,4,158.5370231238345,No
CUST-04443,Male,35,25,46.97,1165.56,Two year,DSL,Electronic check,2,124.150546169909,No
CUST-04444,Female,40,4,88.79,332.09,Two year,Fiber optic,Mailed check,1,202.0582594335956,No
CUST-04445,Female,71,27,84.41,2301.52,Month-to-month,Fiber optic,Bank transfer,1,292.628221865018,Yes
CUST-04446,Male,68,4,56.56,208.23,One year,DSL,Credit card,0,162.45913195588375,No
CUST-04447,Female,47,49,20.78,1018.2,One year,No,Bank transfer,1,,No
CUST-04448,Male,75,7,67.66,497.37,Month-to-month,DSL,Bank transfer,0,157.04494546649113,Yes
CUST-04449,Female,51,67,26.98,1809.37,Month-to-month,No,Electronic check,3,232.9947750750842,No
CUST-04450,Male,75,37,88.24,3263.33,Month-to-month,Fiber optic,Electronic check,0,145.54017634883178,Yes
CUST-04451,Female,21,3,91.97,280.71,Month-to-month,Fiber optic,Mailed check,1,152.00996005632425,Yes
CUST-04452,Female,20,7,41.07,268.28,Two year,DSL,Mailed check,1,235.07449341332506,No
CUST-04453,Male,24,19,57.41,1063.46,One year,DSL,Bank transfer,0,156.78488741425252,No
CUST-04454,Female,73,32,62.26,1995.82,Month-to-month,DSL,Credit card,1,,Yes
CUST-04455,Male,35,62,107.26,6651.95,Month-to-month,Fiber optic,Electronic check,0,66.16566149864042,No
CUST-04456,Male,59,48,70.81,3403.56,One year,Fiber optic,Electronic check,1,177.46661031561746,No
CUST-04457,Male,24,3,55.9,129.71,Month-to-month,DSL,Mailed check,1,268.4964855304701,No
CUST-04458,Male,57,34,105.88,3579.74,Month-to-month,Fiber optic,Mailed check,1,297.5726563095226,No
CUST-04459,Male,23,63,66.38,4183.67,Month-to-month,DSL,Electronic check,0,125.32621951702318,No
CUST-04460,Female,39,5,97.21,483.54,Month-to-month,Fiber optic,Mailed check,1,134.0871980212751,Yes
CUST-04461,Female,75,69,61.44,4252.95,Month-to-month,DSL,Electronic check,1,266.5506167333036,No
CUST-04462,Male,18,6,95.63,578.3,One year,Fiber optic,Bank transfer,1,129.3356044061217,No
CUST-04463,Female,21,23,112.36,2602.18,Month-to-month,Fiber optic,Electronic check,0,119.03555349282767,Yes
CUST-04464,Male,63,19,87.56,1680.57,Month-to-month,Fiber optic,Mailed check,1,120.23272455427923,No
CUST-04465,Female,66,42,53.04,2236.86,One year,DSL,Bank transfer,1,97.0399299255333,No
CUST-04466,Female,69,56,41.91,2345.27,Two year,DSL,Credit card,0,85.96724948814666,No
CUST-04467,Female,67,19,62.3,1188.59,Month-to-month,DSL,Credit card,2,138.72267458511388,Yes
CUST-04468,Female,60,56,47.49,2665.85,One year,DSL,Mailed check,1,52.31900128808779,No
CUST-04469,Male,46,5,48.0,257.99,Two year,DSL,Mailed check,0,113.87350914687701,No
CUST-04470,Male,38,7,80.75,559.92,Two year,Fiber optic,Mailed check,1,244.52575227780488,No
CUST-04471,Female,43,20,74.82,1502.74,Two year,Fiber optic,Electronic check,1,203.40671665945976,No
CUST-04472,Female,31,43,24.3,1023.99,One year,No,Electronic check,1,116.4477652136863,No
CUST-04473,Male,26,60,101.88,6107.1,Month-to-month,Fiber optic,Electronic check,3,165.79660627027863,No
CUST-04474,Female,76,41,90.34,3707.38,One year,Fiber optic,Bank transfer,2,144.5618048984047,No
CUST-04475,Male,64,62,21.25,1323.18,One year,No,Mailed check,0,105.01134789853455,No
CUST-04476,Male,29,20,98.42,1977.75,Month-to-month,Fiber optic,Electronic check,3,11.989206266160238,No
CUST-04477,Male,59,57,92.73,5274.81,Month-to-month,Fiber optic,Bank transfer,1,96.64847173190111,Yes
CUST-04478,Female,68,58,21.94,1273.34,One year,No,Bank transfer,4,131.97538063082075,Yes
CUST-04479,Male,73,41,20.02,813.34,Two year,No,Bank transfer,3,300.16485759947113,No
CUST-04480,Female,68,9,120.74,1114.26,Month-to-month,Fiber optic,Mailed check,1,187.73281749041215,Yes
CUST-04481,Male,23,12,99.39,1170.08,Month-to-month,Fiber optic,Electronic check,3,144.26685139919562,Yes
CUST-04482,Female,37,14,84.88,1220.2,One year,Fiber optic,Electronic check,1,180.60187262985747,No
CUST-04483,Female,41,8,89.71,727.81,Month-to-month,Fiber optic,Credit card,4,165.35128283974308,Yes
CUST-04484,Female,44,51,23.65,1165.69,One year,No,Electronic check,1,108.38210837587317,No
CUST-04485,Male,55,52,54.77,2840.57,Month-to-month,DSL,Mailed check,2,146.74037736634904,No
CUST-04486,Male,25,36,25.76,931.05,Month-to-month,No,Mailed check,2,129.07002279452246,No
CUST-04487,Female,18,5,99.96,499.07,One year,Fiber optic,Credit card,1,59.29484359035459,Yes
CUST-04488,Female,71,11,63.8,677.58,Month-to-month,DSL,Mailed check,1,116.57359571644277,Yes
CUST-04489,Female,66,25,92.51,2295.36,Month-to-month,Fiber optic,Mailed check,3,144.38002357532662,Yes
CUST-04490,Male,66,72,101.9,7338.59,Month-to-month,Fiber optic,Electronic check,0,177.01483715172722,Yes
CUST-04491,Male,41,8,66.46,510.83,Month-to-month,DSL,Credit card,3,152.22883337099188,No
CUST-04492,Male,64,7,23.11,174.3,One year,No,Bank transfer,1,208.22001999338354,No
CUST-04493,Male,24,9,98.36,881.24,Month-to-month,Fiber optic,Electronic check,3,138.15829476166877,Yes
CUST-04494,Female,36,8,107.15,866.08,Month-to-month,Fiber optic,Mailed check,2,228.09303979587196,Yes
CUST-04495,Female,39,7,26.01,165.53,Month-to-month,No,Electronic check,2,162.35999592925774,Yes
CUST-04496,Male,80,8,25.27,181.83,Month-to-month,No,Electronic check,2,178.37892518739415,No
CUST-04497,Male,74,14,21.09,310.75,Two year,No,Mailed check,1,167.52117752870382,No
CUST-04498,Female,72,50,102.32,5115.02,Month-to-month,Fiber optic,Bank transfer,1,121.66890887163396,No
CUST-04499,Male,77,1,77.05,77.05,Two year,Fiber optic,Mailed check,3,189.49119548352306,Yes
CUST-04500,Male,52,41,60.98,2487.67,Month-to-month,DSL,Bank transfer,2,115.15469341077326,No
CUST-04501,Male,79,15,97.93,1471.95,Month-to-month,Fiber optic,Bank transfer,1,93.19735008149722,Yes
CUST-04502,Male,47,55,24.57,1329.19,One year,No,Bank transfer,2,166.59111086373923,No
CUST-04503,Male,46,28,78.26,2148.61,Two year,Fiber optic,Electronic check,1,146.34213753103415,No
CUST-04504,Male,39,21,46.92,962.71,Two year,DSL,Electronic check,2,103.68015202318244,No
CUST-04505,Female,28,63,64.11,4050.58,Month-to-month,DSL,Electronic check,2,156.18632073764988,Yes
CUST-04506,Male,37,23,24.53,538.05,Month-to-month,No,Electronic check,0,191.81727231654074,No
CUST-04507,Male,79,10,20.15,215.84,Two year,No,Credit card,2,138.67604546004875,No
CUST-04508,Female,46,2,97.27,198.67,Month-to-month,Fiber optic,Credit card,2,,Yes
CUST-04509,Female,68,33,75.0,2463.76,Two year,Fiber optic,Electronic check,0,219.47295013106105,No
CUST-04510,Female,58,37,52.66,1965.69,One year,DSL,Mailed check,1,125.00597261217332,No
CUST-04511,Male,59,42,76.07,3174.65,Two year,Fiber optic,Credit card,2,81.67093185710853,No
CUST-04512,Female,51,54,97.57,5259.4,Two year,Fiber optic,Electronic check,0,143.02075027539175,No
CUST-04513,Male,18,1,97.79,97.79,Month-to-month,Fiber optic,Mailed check,1,177.49081687223855,Yes
CUST-04514,Male,48,20,86.57,1724.45,One year,Fiber optic,Electronic check,1,49.01806160479366,No
CUST-04515,Male,47,34,106.94,3636.67,Month-to-month,Fiber optic,Bank transfer,1,48.00611050810625,Yes
CUST-04516,Female,65,13,64.07,841.46,Month-to-month,DSL,Credit card,4,75.62867219152477,No
CUST-04517,Female,35,47,23.19,1080.57,Month-to-month,No,Credit card,2,218.90174240410317,No
CUST-04518,Female,72,39,25.46,1015.1,Month-to-month,No,Mailed check,0,235.3001383274469,No
CUST-04519,Female,75,4,22.02,73.95,One year,No,Bank transfer,1,86.79259953963495,No
CUST-04520,Female,34,17,20.46,343.46,Two year,No,Mailed check,1,66.37872764335278,No
CUST-04521,Male,55,6,88.09,534.93,One year,Fiber optic,Electronic check,1,163.92604522413535,No
CUST-04522,Male,31,1,49.69,49.69,Month-to-month,DSL,Electronic check,3,158.33228618276235,Yes
CUST-04523,Male,40,69,83.52,5741.16,Two year,Fiber optic,Credit card,3,78.56106759252047,No
CUST-04524,Male,42,43,49.8,2140.68,Two year,DSL,Electronic check,0,89.66094588947081,No
CUST-04525,Female,32,14,81.12,1120.89,One year,Fiber optic,Electronic check,1,110.56098814495081,No
CUST-04526,Female,63,26,58.48,1546.1,One year,DSL,Mailed check,2,124.17767854177012,No
CUST-04527,Male,73,29,86.37,2525.98,Two year,Fiber optic,Credit card,2,168.31781773321563,No
CUST-04528,Female,39,23,109.6,2522.34,Month-to-month,Fiber optic,Bank transfer,2,10.0,No
CUST-04529,Female,20,8,41.81,329.82,Two year,DSL,Bank transfer,3,264.3753772101186,No
CUST-04530,Male,73,11,51.38,581.07,Two year,DSL,Mailed check,2,172.41237061390194,No
CUST-04531,Male,72,55,74.59,4120.16,Two year,Fiber optic,Bank transfer,2,,No
CUST-04532,Female,36,4,90.22,367.81,Month-to-month,Fiber optic,Bank transfer,1,112.08364044852425,Yes
CUST-04533,Female,74,4,76.71,327.66,Two year,Fiber optic,Credit card,0,99.41972961285114,No
CUST-04534,Male,61,69,58.86,4066.63,Month-to-month,DSL,Mailed check,3,102.49581930974097,No
CUST-04535,Male,51,53,86.31,4576.38,One year,Fiber optic,Mailed check,1,120.65225300908878,No
CUST-04536,Male,52,57,87.59,4996.7,Two year,Fiber optic,Credit card,1,174.53750328021988,No
CUST-04537,Female,67,5,91.71,449.62,Month-to-month,Fiber optic,Bank transfer,0,218.30696792863716,No
CUST-04538,Male,78,16,64.86,1049.3,Month-to-month,DSL,Electronic check,3,65.18606494575181,No
CUST-04539,Male,18,72,19.31,1386.79,Two year,No,Electronic check,0,123.53829272924439,No
CUST-04540,Female,69,34,48.38,1649.28,Two year,DSL,Credit card,1,158.3659490368416,No
CUST-04541,Female,38,36,46.89,1683.44,Two year,DSL,Mailed check,1,162.61813820363082,No
CUST-04542,Female,46,32,93.54,2999.84,Month-to-month,Fiber optic,Mailed check,0,115.28450960821628,Yes
CUST-04543,Female,23,8,50.26,405.48,One year,DSL,Electronic check,0,128.20977563899638,No
CUST-04544,Female,54,19,22.38,439.9,Month-to-month,No,Mailed check,2,135.98230101987576,Yes
CUST-04545,Male,18,41,42.4,1729.75,Two year,DSL,Bank transfer,4,78.65057736591555,No
CUST-04546,Male,68,34,59.14,2001.55,Month-to-month,DSL,Mailed check,4,94.3093967166877,Yes
CUST-04547,Female,18,64,99.89,6403.2,One year,Fiber optic,Electronic check,3,36.999538141626445,No
CUST-04548,Female,44,1,91.05,116.21,Month-to-month,Fiber optic,Electronic check,3,216.13603794648634,Yes
CUST-04549,Female,38,29,48.7,1407.95,Two year,DSL,Credit card,4,184.1211392457271,No
CUST-04550,Female,70,1,53.33,62.4,One year,DSL,Credit card,5,68.60578626057783,Yes
CUST-04551,Female,33,1,59.81,59.81,One year,DSL,Bank transfer,1,82.52731504369835,No
CUST-04552,Male,61,7,103.8,719.22,Month-to-month,Fiber optic,Bank transfer,3,68.43322857713693,No
CUST-04553,Male,76,30,85.32,2560.19,One year,Fiber optic,Mailed check,2,93.36232660536051,Yes
CUST-04554,Male,78,9,90.48,818.87,Month-to-month,Fiber optic,Credit card,0,164.60375515181116,No
CUST-04555,Male,71,7,84.58,595.57,Month-to-month,Fiber optic,Bank transfer,1,322.3397835742629,Yes
CUST-04556,Female,57,1,84.51,84.51,One year,Fiber optic,Credit card,2,123.588816331403,No
CUST-04557,Male,43,61,23.46,1409.22,Two year,No,Electronic check,2,178.40842513427665,No
CUST-04558,Female,33,43,95.3,4078.53,Month-to-month,Fiber optic,Mailed check,0,142.82465127802374,No
CUST-04559,Female,45,5,50.57,272.41,Month-to-month,DSL,Bank transfer,1,164.6132755211175,No
CUST-04560,Female,18,9,78.13,697.02,One year,Fiber optic,Electronic check,1,132.89151837064628,No
CUST-04561,Male,53,22,90.14,1982.5,Two year,Fiber optic,Mailed check,2,219.2350598901865,No
CUST-04562,Female,27,65,96.43,6270.74,Month-to-month,Fiber optic,Bank transfer,0,185.72855719364532,No
CUST-04563,Male,60,45,49.61,2267.15,Two year,DSL,Mailed check,0,149.66897670907215,No
CUST-04564,Male,34,63,49.25,3098.7,Two year,DSL,Bank transfer,2,188.75380765338105,No
CUST-04565,Female,74,6,23.74,157.44,Month-to-month,No,Electronic check,0,206.99225655718976,Yes
CUST-04566,Female,76,52,57.64,2982.56,Month-to-month,DSL,Bank transfer,0,106.84068714329854,No
CUST-04567,Female,40,37,83.24,3072.18,One year,Fiber optic,Electronic check,2,178.19483883017324,No
CUST-04568,Male,24,52,40.69,2123.05,Two year,DSL,Credit card,3,202.16019762364223,No
CUST-04569,Female,61,4,58.61,243.74,One year,DSL,Electronic check,0,177.94624407099613,No
CUST-04570,Male,70,8,64.01,517.88,Month-to-month,DSL,Bank transfer,4,192.34532145419183,No
CUST-04571,Female,24,45,59.9,2696.04,Month-to-month,DSL,Mailed check,2,155.08754813901095,No
CUST-04572,Female,61,52,60.38,3138.56,Month-to-month,DSL,Electronic check,1,182.92843791685078,Yes
CUST-04573,Male,32,51,97.1,4971.09,One year,Fiber optic,Mailed check,0,241.53818922738,Yes
CUST-04574,Male,51,16,81.71,1329.78,Month-to-month,Fiber optic,Credit card,1,89.3905483323372,Yes
CUST-04575,Male,63,5,104.14,519.12,Month-to-month,Fiber optic,Electronic check,2,149.82714131819642,Yes
CUST-04576,Male,62,59,65.15,3843.14,Month-to-month,DSL,Electronic check,1,103.71727321192976,No
CUST-04577,Male,21,42,28.78,1204.57,Month-to-month,No,Mailed check,1,113.88483265898745,No
CUST-04578,Male,31,63,26.85,1684.14,Month-to-month,No,Electronic check,1,179.82727158401974,No
CUST-04579,Female,31,44,67.98,3002.62,Month-to-month,DSL,Credit card,1,48.96039259297852,No
CUST-04580,Female,33,58,19.65,1137.12,Two year,No,Electronic check,0,82.78601135985281,No
CUST-04581,Male,24,10,60.09,604.12,Month-to-month,DSL,Bank transfer,2,222.6036333009456,Yes
CUST-04582,Female,49,6,84.19,511.27,One year,Fiber optic,Electronic check,0,70.45330280534623,Yes
CUST-04583,Male,36,67,56.96,3769.04,Month-to-month,DSL,Electronic check,1,236.511808072931,No
CUST-04584,Female,19,1,107.56,107.56,Month-to-month,Fiber optic,Electronic check,1,149.27141689967328,Yes
CUST-04585,Female,27,47,103.48,4864.83,Month-to-month,Fiber optic,Mailed check,2,145.73424274002755,Yes
CUST-04586,Male,67,19,104.22,1991.2,Month-to-month,Fiber optic,Mailed check,1,109.07841811146568,No
CUST-04587,Male,78,62,87.72,5461.86,Month-to-month,Fiber optic,Electronic check,2,130.46216588161835,No
CUST-04588,Male,34,36,83.2,2995.43,Two year,Fiber optic,Credit card,3,163.65721735368993,No
CUST-04589,Female,54,52,110.96,5747.7,Month-to-month,Fiber optic,Mailed check,0,136.76694659213956,No
CUST-04590,Male,29,72,25.9,1873.04,Month-to-month,No,Electronic check,0,97.04436928157801,No
CUST-04591,Female,23,51,18.47,940.29,Two year,No,Electronic check,1,187.07953374355804,No
CUST-04592,Male,39,2,24.93,79.86,Month-to-month,No,Electronic check,2,224.39974141927155,Yes
CUST-04593,Female,49,28,25.06,720.09,One year,No,Electronic check,3,53.64191775609109,Yes
CUST-04594,Female,58,12,61.57,719.58,Month-to-month,DSL,Mailed check,2,281.46729631062635,Yes
CUST-04595,Male,37,2,66.36,122.89,Month-to-month,DSL,Credit card,1,167.41528133377943,Yes
CUST-04596,Female,18,71,62.64,4469.62,One year,DSL,Credit card,3,179.05891441495663,No
CUST-04597,Female,71,10,19.71,198.67,Two year,No,Credit card,2,240.28305693238,No
CUST-04598,Male,64,11,54.7,610.34,Month-to-month,DSL,Electronic check,4,23.150756858851352,Yes
CUST-04599,Female,70,4,96.06,380.35,Month-to-month,Fiber optic,Electronic check,2,54.80551394305799,Yes
CUST-04600,Male,75,58,69.68,4068.45,Month-to-month,DSL,Credit card,0,28.418292864983925,No
CUST-04601,Male,23,2,64.22,130.62,Month-to-month,DSL,Bank transfer,2,75.90452151146829,Yes
